epoch,speaker_utterance,ground_truth
19,<sos> rectangle square rectangle square red rectangle rectangle red <eos>,<sos> ellipse <eos>
19,<sos> white white white white white white white gray <eos>,<sos> square <eos>
19,<sos> green red green green ellipse green ellipse square <eos>,<sos> rectangle <eos>
19,<sos> white white white white white white white white <eos>,<sos> square <eos>
19,<sos> green green green green green green rectangle rectangle <eos>,<sos> rectangle <eos>
19,<sos> gray gray gray gray gray <UNK> yellow rectangle <eos>,<sos> ellipse <eos>
19,<sos> <UNK> white ellipse ellipse gray ellipse ellipse white <eos>,<sos> circle <eos>
19,<sos> square circle circle circle circle circle circle circle <eos>,<sos> circle <eos>
19,<sos> circle circle ellipse circle white white ellipse ellipse <eos>,<sos> blue shape <eos>
19,<sos> white gray white gray white white white gray <eos>,<sos> ellipse <eos>
19,<sos> yellow gray gray gray gray white gray gray <eos>,<sos> gray shape <eos>
19,<sos> yellow square rectangle rectangle rectangle yellow gray rectangle <eos>,<sos> rectangle <eos>
19,<sos> square square square square square square square yellow <eos>,<sos> circle <eos>
19,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
19,<sos> white white white ellipse white white white white <eos>,<sos> ellipse <eos>
19,<sos> green green green green green green green red <eos>,<sos> green shape <eos>
19,<sos> ellipse ellipse ellipse ellipse ellipse ellipse ellipse ellipse <eos>,<sos> yellow shape <eos>
19,<sos> white white white white white white white white <eos>,<sos> ellipse <eos>
19,<sos> white white white white white white white white <eos>,<sos> circle <eos>
19,<sos> gray rectangle gray gray gray gray gray gray <eos>,<sos> square <eos>
19,<sos> green green green green ellipse yellow green green <eos>,<sos> ellipse <eos>
19,<sos> green square green red gray yellow red circle <eos>,<sos> square <eos>
19,<sos> gray gray gray gray gray gray gray gray <eos>,<sos> gray shape <eos>
19,<sos> gray gray gray green gray gray gray gray <eos>,<sos> circle <eos>
19,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> yellow shape <eos>
19,<sos> rectangle gray gray gray gray gray gray rectangle <eos>,<sos> rectangle <eos>
19,<sos> green green green green green green green green <eos>,<sos> circle <eos>
19,<sos> yellow yellow red red green red red yellow <eos>,<sos> red shape <eos>
19,<sos> square square white square white white square square <eos>,<sos> rectangle <eos>
19,<sos> green green green yellow green yellow green green <eos>,<sos> yellow shape <eos>
19,<sos> yellow ellipse ellipse yellow ellipse ellipse yellow ellipse <eos>,<sos> yellow shape <eos>
19,<sos> square square rectangle rectangle gray rectangle gray rectangle <eos>,<sos> square <eos>
