epoch,speaker_utterance,ground_truth
3,<sos> rectangle rectangle white green white rectangle red white <eos>,<sos> square <eos>
3,<sos> rectangle white rectangle white white white red white <eos>,<sos> ellipse <eos>
3,<sos> green green green green green green green green <eos>,<sos> square <eos>
3,<sos> white white white white white white square square <eos>,<sos> square <eos>
3,<sos> gray green rectangle green rectangle white gray rectangle <eos>,<sos> yellow shape <eos>
3,<sos> square square rectangle red red rectangle red green <eos>,<sos> gray shape <eos>
3,<sos> rectangle green green green rectangle green green green <eos>,<sos> rectangle <eos>
3,<sos> rectangle rectangle green rectangle green rectangle rectangle rectangle <eos>,<sos> ellipse <eos>
3,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
3,<sos> white white white white ellipse white white white <eos>,<sos> ellipse <eos>
3,<sos> square square square square square square square square <eos>,<sos> square <eos>
3,<sos> red rectangle red square rectangle green green red <eos>,<sos> rectangle <eos>
3,<sos> green rectangle green gray green green red green <eos>,<sos> circle <eos>
3,<sos> white white white white white white white white <eos>,<sos> ellipse <eos>
3,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
3,<sos> red red red red red ellipse red red <eos>,<sos> square <eos>
3,<sos> red red rectangle red red white red red <eos>,<sos> square <eos>
3,<sos> green green green green rectangle green green green <eos>,<sos> gray shape <eos>
3,<sos> rectangle green rectangle rectangle <UNK> gray gray green <eos>,<sos> rectangle <eos>
3,<sos> rectangle green rectangle rectangle rectangle green green green <eos>,<sos> square <eos>
3,<sos> green green green green green green green green <eos>,<sos> blue shape <eos>
3,<sos> white white white white red white white white <eos>,<sos> yellow shape <eos>
3,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
3,<sos> white white white white white white white white <eos>,<sos> square <eos>
3,<sos> red green red green square <eos>,<sos> rectangle <eos>
3,<sos> red red red green red red green red <eos>,<sos> red shape <eos>
3,<sos> white white white white white white white white <eos>,<sos> square <eos>
3,<sos> red red rectangle rectangle green green red green <eos>,<sos> yellow rectangle <eos>
3,<sos> white white white white white white white white <eos>,<sos> gray shape <eos>
3,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
3,<sos> red red red red red red red red <eos>,<sos> square <eos>
3,<sos> white white white white white white white white <eos>,<sos> circle <eos>
