epoch,speaker_utterance,ground_truth
65,<sos> yellow circle yellow yellow circle yellow circle yellow <eos>,<sos> yellow shape <eos>
65,<sos> blue rectangle blue rectangle blue blue rectangle blue <eos>,<sos> square <eos>
65,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
65,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
65,<sos> ellipse ellipse ellipse ellipse ellipse gray gray gray <eos>,<sos> ellipse <eos>
65,<sos> rectangle rectangle rectangle blue rectangle rectangle rectangle rectangle <eos>,<sos> circle <eos>
65,<sos> yellow yellow ellipse yellow yellow yellow yellow yellow <eos>,<sos> yellow shape <eos>
65,<sos> rectangle green green green green blue green blue <eos>,<sos> blue shape <eos>
65,<sos> white white white rectangle white rectangle white rectangle <eos>,<sos> rectangle <eos>
65,<sos> ellipse ellipse ellipse white ellipse ellipse white ellipse <eos>,<sos> white shape <eos>
65,<sos> blue rectangle rectangle rectangle rectangle blue rectangle rectangle <eos>,<sos> blue rectangle <eos>
65,<sos> ellipse ellipse ellipse red ellipse ellipse ellipse ellipse <eos>,<sos> square <eos>
65,<sos> white white white white white white white white <eos>,<sos> red ellipse <eos>
65,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> yellow shape <eos>
65,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> yellow shape <eos>
65,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
65,<sos> yellow rectangle square rectangle red rectangle red rectangle <eos>,<sos> red shape <eos>
65,<sos> ellipse ellipse red red ellipse red red ellipse <eos>,<sos> square <eos>
65,<sos> white white white white white white white white <eos>,<sos> gray shape <eos>
65,<sos> gray gray gray gray gray gray gray gray <eos>,<sos> ellipse <eos>
65,<sos> yellow green green rectangle green green rectangle green <eos>,<sos> rectangle <eos>
65,<sos> rectangle rectangle rectangle blue blue rectangle blue rectangle <eos>,<sos> rectangle <eos>
65,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> circle <eos>
65,<sos> red rectangle red red red red red red <eos>,<sos> red shape <eos>
65,<sos> yellow yellow yellow yellow yellow yellow square yellow <eos>,<sos> circle <eos>
65,<sos> red circle rectangle green green green gray gray <eos>,<sos> green shape <eos>
65,<sos> green green green green green gray green green <eos>,<sos> green square <eos>
65,<sos> yellow rectangle red rectangle rectangle rectangle rectangle rectangle <eos>,<sos> red ellipse <eos>
65,<sos> yellow ellipse green green green yellow green green <eos>,<sos> square <eos>
65,<sos> rectangle green yellow rectangle green rectangle rectangle gray <eos>,<sos> green rectangle <eos>
65,<sos> white white white white white white white white <eos>,<sos> rectangle <eos>
65,<sos> white white rectangle white square white white gray <eos>,<sos> white shape <eos>
