epoch,speaker_utterance,ground_truth
40,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
40,<sos> green green green blue blue rectangle green green <eos>,<sos> green shape <eos>
40,<sos> circle circle circle white circle circle circle circle <eos>,<sos> white square <eos>
40,<sos> green ellipse green green gray gray gray gray <eos>,<sos> gray square <eos>
40,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
40,<sos> blue blue blue blue blue circle blue circle <eos>,<sos> blue shape <eos>
40,<sos> ellipse gray gray gray gray gray gray gray <eos>,<sos> ellipse <eos>
40,<sos> rectangle rectangle rectangle rectangle rectangle gray rectangle rectangle <eos>,<sos> rectangle <eos>
40,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
40,<sos> white white white white white white white white <eos>,<sos> rectangle <eos>
40,<sos> green green green rectangle blue gray blue green <eos>,<sos> blue circle <eos>
40,<sos> blue rectangle blue rectangle blue square blue rectangle <eos>,<sos> square <eos>
40,<sos> ellipse green yellow green green ellipse green circle <eos>,<sos> circle <eos>
40,<sos> yellow yellow yellow yellow green yellow yellow green <eos>,<sos> yellow shape <eos>
40,<sos> ellipse ellipse ellipse ellipse ellipse ellipse ellipse ellipse <eos>,<sos> yellow shape <eos>
40,<sos> white white white gray white white gray gray <eos>,<sos> white shape <eos>
40,<sos> rectangle square rectangle rectangle circle gray circle gray <eos>,<sos> rectangle <eos>
40,<sos> ellipse yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> ellipse <eos>
40,<sos> ellipse yellow gray gray gray rectangle rectangle rectangle <eos>,<sos> circle <eos>
40,<sos> white white white white white white white white <eos>,<sos> ellipse <eos>
40,<sos> yellow green green green green green green green <eos>,<sos> rectangle <eos>
40,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> square <eos>
40,<sos> white white ellipse white ellipse gray ellipse gray <eos>,<sos> circle <eos>
40,<sos> rectangle green green green gray green gray gray <eos>,<sos> rectangle <eos>
40,<sos> rectangle yellow green yellow square green rectangle rectangle <eos>,<sos> green square <eos>
40,<sos> yellow yellow yellow yellow yellow yellow yellow,<sos> yellow shape <eos>
40,<sos> green green green rectangle green green green blue <eos>,<sos> rectangle <eos>
40,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
40,<sos> white white white white white gray gray white <eos>,<sos> square <eos>
40,<sos> red ellipse red red red red red red <eos>,<sos> square <eos>
40,<sos> red red red white red red red red <eos>,<sos> red shape <eos>
40,<sos> white ellipse red red red red red red <eos>,<sos> red shape <eos>
