epoch,speaker_utterance,ground_truth
9,<sos> green green green green green green green green <eos>,<sos> rectangle <eos>
9,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
9,<sos> white white white white white ellipse white white <eos>,<sos> circle <eos>
9,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
9,<sos> ellipse white <UNK> red <UNK> <sos> red red <eos>,<sos> blue ellipse <eos>
9,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
9,<sos> white red red white ellipse ellipse ellipse white <eos>,<sos> yellow shape <eos>
9,<sos> red red red red red red red red <eos>,<sos> square <eos>
9,<sos> white white red white white white white ellipse <eos>,<sos> white shape <eos>
9,<sos> ellipse ellipse ellipse ellipse ellipse ellipse white white <eos>,<sos> yellow shape <eos>
9,<sos> red gray red green gray gray yellow red <eos>,<sos> rectangle <eos>
9,<sos> green green green green green green green green <eos>,<sos> rectangle <eos>
9,<sos> red green green green green green green green <eos>,<sos> yellow circle <eos>
9,<sos> green green red green rectangle green green green <eos>,<sos> green shape <eos>
9,<sos> green green green red green green green green <eos>,<sos> rectangle <eos>
9,<sos> green green green green green green green green <eos>,<sos> gray shape <eos>
9,<sos> green green green green green gray green green <eos>,<sos> yellow shape <eos>
9,<sos> green green green green green green green green <eos>,<sos> square <eos>
9,<sos> white red white ellipse white white white white <eos>,<sos> red shape <eos>
9,<sos> white ellipse red gray white white ellipse circle <eos>,<sos> square <eos>
9,<sos> green green green green green green green <UNK> <eos>,<sos> green shape <eos>
9,<sos> gray <UNK> square <UNK> white green square green <eos>,<sos> square <eos>
9,<sos> <UNK> white white white white white white white <eos>,<sos> gray shape <eos>
9,<sos> ellipse ellipse ellipse white white white white white <eos>,<sos> circle <eos>
9,<sos> square white <UNK> white white square white red <eos>,<sos> yellow shape <eos>
9,<sos> white white white white white white white white <eos>,<sos> rectangle <eos>
9,<sos> ellipse ellipse gray gray circle blue yellow circle <eos>,<sos> gray shape <eos>
9,<sos> ellipse ellipse white white white white white white <eos>,<sos> white shape <eos>
9,<sos> white white white white ellipse white white white <eos>,<sos> white square <eos>
9,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
9,<sos> red red red red red red red red <eos>,<sos> circle <eos>
9,<sos> square <UNK> white white white <UNK> white white <eos>,<sos> blue square <eos>
