epoch,speaker_utterance,ground_truth
85,<sos> blue blue blue blue blue blue blue rectangle <eos>,<sos> blue shape <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> circle <eos>
85,<sos> ellipse ellipse ellipse white ellipse ellipse ellipse ellipse <eos>,<sos> ellipse <eos>
85,<sos> white ellipse ellipse white white ellipse ellipse white <eos>,<sos> circle <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue ellipse <eos>
85,<sos> rectangle,<sos> circle <eos>
85,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
85,<sos> yellow yellow yellow yellow yellow ellipse yellow yellow <eos>,<sos> yellow shape <eos>
85,<sos> red red red blue green blue blue blue <eos>,<sos> blue shape <eos>
85,<sos> rectangle rectangle blue <UNK> blue blue rectangle <UNK> <eos>,<sos> square <eos>
85,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
85,<sos> green green yellow yellow green green green green <eos>,<sos> green shape <eos>
85,<sos> rectangle gray gray gray gray gray gray gray <eos>,<sos> circle <eos>
85,<sos> ellipse red ellipse red red red ellipse circle <eos>,<sos> red shape <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> ellipse <eos>
85,<sos> green green green green green green green green <eos>,<sos> ellipse <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
85,<sos> yellow yellow yellow yellow green yellow green yellow <eos>,<sos> ellipse <eos>
85,<sos> red red red red red red red red <eos>,<sos> square <eos>
85,<sos> square blue blue blue blue blue circle blue <eos>,<sos> circle <eos>
85,<sos> rectangle yellow circle square yellow circle yellow square <eos>,<sos> yellow rectangle <eos>
85,<sos> green green rectangle green blue blue rectangle blue <eos>,<sos> green shape <eos>
85,<sos> rectangle rectangle white rectangle rectangle rectangle rectangle rectangle <eos>,<sos> rectangle <eos>
85,<sos> rectangle rectangle rectangle rectangle rectangle rectangle rectangle rectangle <eos>,<sos> square <eos>
85,<sos> gray rectangle gray rectangle rectangle gray gray gray <eos>,<sos> rectangle <eos>
85,<sos> rectangle green green rectangle green rectangle green square <eos>,<sos> rectangle <eos>
85,<sos> yellow yellow yellow gray green gray gray gray <eos>,<sos> rectangle <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> circle <eos>
85,<sos> yellow ellipse ellipse yellow yellow ellipse yellow yellow <eos>,<sos> yellow shape <eos>
85,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> square <eos>
85,<sos> red red red red red red red red <eos>,<sos> ellipse <eos>
85,<sos> gray gray gray <UNK> gray gray gray gray <eos>,<sos> ellipse <eos>
