epoch,speaker_utterance,ground_truth
79,<sos> rectangle gray rectangle gray gray rectangle gray rectangle <eos>,<sos> square <eos>
79,<sos> blue blue rectangle blue blue blue blue blue <eos>,<sos> square <eos>
79,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> ellipse <eos>
79,<sos> green yellow square yellow square yellow green square <eos>,<sos> green shape <eos>
79,<sos> green green green green gray gray green gray <eos>,<sos> gray shape <eos>
79,<sos> white white white rectangle square yellow,<sos> yellow shape <eos>
79,<sos> rectangle rectangle rectangle green rectangle rectangle green rectangle <eos>,<sos> rectangle <eos>
79,<sos> gray gray gray gray gray gray gray white <eos>,<sos> square <eos>
79,<sos> ellipse ellipse green ellipse gray gray ellipse gray <eos>,<sos> circle <eos>
79,<sos> green rectangle red red green rectangle green rectangle <eos>,<sos> square <eos>
79,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
79,<sos> green rectangle rectangle gray gray green rectangle rectangle <eos>,<sos> rectangle <eos>
79,<sos> white red red red red rectangle red green <eos>,<sos> red shape <eos>
79,<sos> white rectangle white rectangle white rectangle rectangle white <eos>,<sos> yellow shape <eos>
79,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
79,<sos> rectangle red rectangle rectangle red red red rectangle <eos>,<sos> rectangle <eos>
79,<sos> rectangle rectangle rectangle rectangle rectangle rectangle rectangle rectangle <eos>,<sos> rectangle <eos>
79,<sos> yellow ellipse ellipse yellow ellipse ellipse yellow ellipse <eos>,<sos> yellow shape <eos>
79,<sos> green rectangle gray rectangle green gray rectangle gray <eos>,<sos> square <eos>
79,<sos> red yellow yellow yellow yellow yellow rectangle yellow <eos>,<sos> yellow shape <eos>
79,<sos> rectangle gray gray gray gray gray gray gray <eos>,<sos> gray shape <eos>
79,<sos> white white white white white white white rectangle <eos>,<sos> white shape <eos>
79,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> square <eos>
79,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
79,<sos> rectangle rectangle red rectangle rectangle rectangle rectangle rectangle <eos>,<sos> rectangle <eos>
79,<sos> green rectangle green rectangle green gray green green <eos>,<sos> green shape <eos>
79,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
79,<sos> rectangle rectangle rectangle gray gray rectangle gray rectangle <eos>,<sos> rectangle <eos>
79,<sos> square square square gray square rectangle square square <eos>,<sos> gray shape <eos>
79,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> yellow shape <eos>
79,<sos> white ellipse ellipse ellipse circle white ellipse ellipse <eos>,<sos> ellipse <eos>
79,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> square <eos>
