epoch,speaker_utterance,ground_truth
8,<sos> white ellipse square white white <eos>,<sos> rectangle <eos>
8,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
8,<sos> green green square green green square square square <eos>,<sos> square <eos>
8,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
8,<sos> white white white white white white ellipse white <eos>,<sos> white shape <eos>
8,<sos> white white ellipse ellipse white white circle gray <eos>,<sos> square <eos>
8,<sos> green green green green green green green green <eos>,<sos> rectangle <eos>
8,<sos> white white white white white white white white <eos>,<sos> ellipse <eos>
8,<sos> white white white white white white white white <eos>,<sos> ellipse <eos>
8,<sos> ellipse ellipse ellipse ellipse ellipse ellipse ellipse shape <eos>,<sos> ellipse <eos>
8,<sos> rectangle red rectangle green rectangle rectangle rectangle rectangle <eos>,<sos> blue shape <eos>
8,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
8,<sos> square white rectangle square red rectangle gray rectangle <eos>,<sos> blue shape <eos>
8,<sos> ellipse ellipse ellipse ellipse ellipse ellipse gray ellipse <eos>,<sos> square <eos>
8,<sos> green green green green red gray green green <eos>,<sos> square <eos>
8,<sos> red red red red red red red red <eos>,<sos> ellipse <eos>
8,<sos> white white white white white white white white <eos>,<sos> circle <eos>
8,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
8,<sos> ellipse ellipse ellipse ellipse gray gray gray ellipse <eos>,<sos> square <eos>
8,<sos> red red red red red red red red <eos>,<sos> rectangle <eos>
8,<sos> square gray white gray green gray rectangle green <eos>,<sos> yellow square <eos>
8,<sos> red square red red red square red red <eos>,<sos> red shape <eos>
8,<sos> white white white,<sos> square <eos>
8,<sos> red red red red red red red red <eos>,<sos> red ellipse <eos>
8,<sos> gray gray gray gray circle green green circle <eos>,<sos> circle <eos>
8,<sos> red red red red red red red red <eos>,<sos> ellipse <eos>
8,<sos> red red red red red red red red <eos>,<sos> circle <eos>
8,<sos> green green green green green green <eos>,<sos> green shape <eos>
8,<sos> <UNK> green green green green green green green <eos>,<sos> circle <eos>
8,<sos> white white white white white white white white <eos>,<sos> circle <eos>
8,<sos> green green green green red green green square <eos>,<sos> square <eos>
8,<sos> ellipse ellipse ellipse ellipse gray gray white gray <eos>,<sos> yellow shape <eos>
