epoch,speaker_utterance,ground_truth
4,<sos> green green green green green green green green <eos>,<sos> square <eos>
4,<sos> white white white white ellipse white shape ellipse <eos>,<sos> ellipse <eos>
4,<sos> white <UNK> white red white red <sos> shape <eos>,<sos> ellipse <eos>
4,<sos> ellipse red red red red red red green <eos>,<sos> rectangle <eos>
4,<sos> red red red red red red green shape <eos>,<sos> red shape <eos>
4,<sos> ellipse white ellipse white <UNK> white white ellipse <eos>,<sos> gray shape <eos>
4,<sos> green green green green gray yellow green shape <eos>,<sos> green rectangle <eos>
4,<sos> white white white ellipse white white ellipse ellipse <eos>,<sos> gray shape <eos>
4,<sos> red red red red red green red green <eos>,<sos> rectangle <eos>
4,<sos> white white white white white white white square <eos>,<sos> ellipse <eos>
4,<sos> white white ellipse <UNK> <UNK> white white ellipse <eos>,<sos> blue shape <eos>
4,<sos> green red green red green red green green <eos>,<sos> circle <eos>
4,<sos> white white white white white white white <UNK> <eos>,<sos> white shape <eos>
4,<sos> white ellipse white white <UNK> white ellipse ellipse <eos>,<sos> yellow shape <eos>
4,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
4,<sos> white white white white white white white red <eos>,<sos> square <eos>
4,<sos> <UNK> red <UNK> white white red red <UNK> <eos>,<sos> square <eos>
4,<sos> white green green white green red green white <eos>,<sos> rectangle <eos>
4,<sos> red ellipse ellipse white <UNK> <sos> ellipse white <eos>,<sos> gray shape <eos>
4,<sos> square square red red square square white <UNK> <eos>,<sos> red shape <eos>
4,<sos> red red red red red red red red <eos>,<sos> circle <eos>
4,<sos> <UNK> white white white white white white ellipse <eos>,<sos> yellow shape <eos>
4,<sos> white red white white white white green green <eos>,<sos> yellow shape <eos>
4,<sos> ellipse white white white white white white white <eos>,<sos> circle <eos>
4,<sos> white white ellipse ellipse white ellipse ellipse ellipse <eos>,<sos> square <eos>
4,<sos> green green green green green green square green <eos>,<sos> square <eos>
4,<sos> ellipse white ellipse ellipse green ellipse green red <eos>,<sos> ellipse <eos>
4,<sos> red red green red green green green red <eos>,<sos> yellow shape <eos>
4,<sos> white white white white white white ellipse white <eos>,<sos> white shape <eos>
4,<sos> red red <UNK> red square red green red <eos>,<sos> blue shape <eos>
4,<sos> red red red <eos>,<sos> square <eos>
4,<sos> <UNK> red white <UNK> <UNK> white rectangle <UNK> <eos>,<sos> yellow rectangle <eos>
