epoch,speaker_utterance,ground_truth
86,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> circle <eos>
86,<sos> gray gray gray gray gray gray gray gray <eos>,<sos> gray shape <eos>
86,<sos> square rectangle yellow square yellow square yellow square <eos>,<sos> rectangle <eos>
86,<sos> gray gray gray gray gray gray gray gray <eos>,<sos> gray shape <eos>
86,<sos> white white gray white gray ellipse white gray <eos>,<sos> circle <eos>
86,<sos> yellow yellow yellow yellow ellipse yellow yellow ellipse <eos>,<sos> ellipse <eos>
86,<sos> ellipse blue blue blue blue blue blue ellipse <eos>,<sos> circle <eos>
86,<sos> yellow red rectangle circle red red yellow green <eos>,<sos> rectangle <eos>
86,<sos> green yellow green green green green yellow green <eos>,<sos> green shape <eos>
86,<sos> white white white white white white white white <eos>,<sos> white shape <eos>
86,<sos> blue blue blue blue blue blue blue rectangle <eos>,<sos> blue shape <eos>
86,<sos> circle white circle white circle circle circle circle <eos>,<sos> white shape <eos>
86,<sos> yellow ellipse yellow ellipse yellow ellipse yellow ellipse <eos>,<sos> ellipse <eos>
86,<sos> yellow yellow blue blue blue blue blue blue <eos>,<sos> circle <eos>
86,<sos> rectangle gray rectangle gray gray gray gray gray <eos>,<sos> square <eos>
86,<sos> square square square square blue blue square blue <eos>,<sos> square <eos>
86,<sos> white white white white white white rectangle square <eos>,<sos> circle <eos>
86,<sos> white white white white red white circle square <eos>,<sos> square <eos>
86,<sos> ellipse red red red red red red red <eos>,<sos> ellipse <eos>
86,<sos> blue ellipse square blue blue blue blue blue <eos>,<sos> square <eos>
86,<sos> blue blue blue blue blue rectangle blue rectangle <eos>,<sos> circle <eos>
86,<sos> white white white gray white gray gray gray <eos>,<sos> ellipse <eos>
86,<sos> white white white white white white white white <eos>,<sos> square <eos>
86,<sos> green green gray gray green gray gray gray <eos>,<sos> gray shape <eos>
86,<sos> red red red red red red red red <eos>,<sos> square <eos>
86,<sos> blue blue blue blue blue gray blue rectangle <eos>,<sos> square <eos>
86,<sos> red red red red red red red red <eos>,<sos> red shape <eos>
86,<sos> yellow yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> square <eos>
86,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
86,<sos> square white white square square square square square <eos>,<sos> rectangle <eos>
86,<sos> ellipse ellipse gray gray ellipse gray gray gray <eos>,<sos> gray shape <eos>
86,<sos> red red red red red red red red <eos>,<sos> circle <eos>
