epoch,speaker_utterance,ground_truth
17,<sos> green rectangle green green green rectangle green yellow <eos>,<sos> ellipse <eos>
17,<sos> white white white white white white ellipse white <eos>,<sos> white circle <eos>
17,<sos> red red red red red red red red <eos>,<sos> circle <eos>
17,<sos> red red rectangle rectangle rectangle red red green <eos>,<sos> rectangle <eos>
17,<sos> white white <UNK> gray rectangle rectangle <UNK> square <eos>,<sos> gray shape <eos>
17,<sos> square square <UNK> blue square square square square <eos>,<sos> blue shape <eos>
17,<sos> blue blue blue blue circle blue blue blue <eos>,<sos> circle <eos>
17,<sos> rectangle red red rectangle red rectangle rectangle rectangle <eos>,<sos> circle <eos>
17,<sos> ellipse ellipse ellipse ellipse ellipse white ellipse white <eos>,<sos> yellow shape <eos>
17,<sos> white white red white ellipse ellipse circle ellipse <eos>,<sos> yellow shape <eos>
17,<sos> green green green gray green blue green green <eos>,<sos> green shape <eos>
17,<sos> ellipse blue blue blue blue blue blue blue <eos>,<sos> square <eos>
17,<sos> white circle circle white white white white circle <eos>,<sos> rectangle <eos>
17,<sos> square white white white square rectangle rectangle rectangle <eos>,<sos> rectangle <eos>
17,<sos> red red square ellipse rectangle red red red <eos>,<sos> yellow shape <eos>
17,<sos> square white white white white white white white <eos>,<sos> square <eos>
17,<sos> green green green green green green green green <eos>,<sos> rectangle <eos>
17,<sos> ellipse ellipse ellipse ellipse ellipse ellipse ellipse ellipse <eos>,<sos> ellipse <eos>
17,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
17,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
17,<sos> red white ellipse white red blue red red <eos>,<sos> rectangle <eos>
17,<sos> red red red red square square red red <eos>,<sos> red shape <eos>
17,<sos> white square square red white circle red red <eos>,<sos> circle <eos>
17,<sos> white white white white white white white white <eos>,<sos> square <eos>
17,<sos> ellipse gray gray gray gray gray gray gray <eos>,<sos> gray shape <eos>
17,<sos> white gray green gray rectangle gray gray gray <eos>,<sos> square <eos>
17,<sos> square square square square square square square square <eos>,<sos> yellow shape <eos>
17,<sos> green green green green green green green green <eos>,<sos> green shape <eos>
17,<sos> green green green green green green green gray <eos>,<sos> circle <eos>
17,<sos> green green green green green green green green <eos>,<sos> ellipse <eos>
17,<sos> green green green green green green green green <eos>,<sos> circle <eos>
17,<sos> ellipse ellipse ellipse circle circle circle circle ellipse <eos>,<sos> square <eos>
