epoch,speaker_utterance,ground_truth
23,<sos> yellow gray rectangle gray gray gray gray gray <eos>,<sos> rectangle <eos>
23,<sos> white white white white white white white white <eos>,<sos> square <eos>
23,<sos> white white white white white white white gray <eos>,<sos> white shape <eos>
23,<sos> green green green green green green green green <eos>,<sos> square <eos>
23,<sos> green gray gray gray gray gray gray gray <eos>,<sos> square <eos>
23,<sos> yellow,<sos> red shape <eos>
23,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> blue shape <eos>
23,<sos> green yellow square green rectangle square square rectangle <eos>,<sos> rectangle <eos>
23,<sos> white white square white gray gray rectangle rectangle <eos>,<sos> square <eos>
23,<sos> yellow yellow red red red red red yellow <eos>,<sos> ellipse <eos>
23,<sos> white rectangle blue gray gray gray gray gray <eos>,<sos> rectangle <eos>
23,<sos> yellow blue blue blue yellow blue blue blue <eos>,<sos> blue shape <eos>
23,<sos> green green green green green green blue gray <eos>,<sos> square <eos>
23,<sos> green green green green green green green green <eos>,<sos> rectangle <eos>
23,<sos> square white gray rectangle square gray <UNK> gray <eos>,<sos> square <eos>
23,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> ellipse <eos>
23,<sos> white white white white white white white white <eos>,<sos> square <eos>
23,<sos> white red red white red red red rectangle <eos>,<sos> red shape <eos>
23,<sos> blue blue blue blue blue blue blue blue <eos>,<sos> circle <eos>
23,<sos> yellow red yellow yellow yellow red red green <eos>,<sos> yellow shape <eos>
23,<sos> white white white ellipse white gray gray gray <eos>,<sos> gray shape <eos>
23,<sos> rectangle rectangle rectangle rectangle rectangle rectangle rectangle rectangle <eos>,<sos> red shape <eos>
23,<sos> gray gray gray gray gray gray gray gray <eos>,<sos> ellipse <eos>
23,<sos> white white gray gray gray gray gray gray <eos>,<sos> white circle <eos>
23,<sos> ellipse yellow yellow yellow yellow yellow yellow yellow <eos>,<sos> square <eos>
23,<sos> white white white white white white white white <eos>,<sos> circle <eos>
23,<sos> yellow green blue blue blue blue gray blue <eos>,<sos> blue shape <eos>
23,<sos> yellow yellow yellow yellow yellow yellow white yellow <eos>,<sos> square <eos>
23,<sos> yellow white ellipse white rectangle yellow rectangle ellipse <eos>,<sos> ellipse <eos>
23,<sos> yellow red rectangle red red rectangle red red <eos>,<sos> red shape <eos>
23,<sos> white white white yellow gray white gray gray <eos>,<sos> gray shape <eos>
23,<sos> rectangle rectangle rectangle square rectangle rectangle square square <eos>,<sos> rectangle <eos>
