epoch,speaker_utterance,ground_truth
0,<sos> <UNK> <UNK> ellipse <UNK> white red <sos> ellipse <eos>,<sos> white shape <eos>
0,<sos> <UNK> green square green <sos> square square shape <eos>,<sos> yellow shape <eos>
0,<sos> ellipse ellipse ellipse ellipse ellipse ellipse <sos> ellipse <eos>,<sos> ellipse <eos>
0,<sos> green rectangle green <UNK> ellipse blue ellipse green <eos>,<sos> rectangle <eos>
0,<sos> green <UNK> red gray green ellipse blue rectangle <eos>,<sos> square <eos>
0,<sos> green <UNK> <UNK>,<sos> circle <eos>
0,<sos> green <UNK> ellipse <UNK> white yellow <UNK> rectangle <eos>,<sos> ellipse <eos>
0,<sos> green green <sos> red white green square blue <eos>,<sos> rectangle <eos>
0,<sos> green green green <UNK> yellow ellipse shape,<sos> gray shape <eos>
0,<sos> green white <eos>,<sos> blue shape <eos>
0,<sos> green red ellipse <UNK> <eos>,<sos> red shape <eos>
0,<sos> red ellipse ellipse ellipse green ellipse yellow <eos>,<sos> circle <eos>
0,<sos> gray white ellipse ellipse shape <eos>,<sos> red circle <eos>
0,<sos> <UNK> yellow green <UNK> shape green gray circle <eos>,<sos> rectangle <eos>
0,<sos> ellipse ellipse rectangle <UNK> <UNK> ellipse white,<sos> square <eos>
0,<sos> gray red green yellow <sos> rectangle ellipse yellow <eos>,<sos> ellipse <eos>
0,<sos> shape <UNK> white ellipse shape rectangle <eos>,<sos> red shape <eos>
0,<sos> <UNK> ellipse <UNK> blue circle yellow rectangle square <eos>,<sos> green shape <eos>
0,<sos> green <UNK> ellipse <eos>,<sos> ellipse <eos>
0,<sos> green ellipse ellipse <UNK> green green ellipse shape <eos>,<sos> red square <eos>
0,<sos> <UNK> <eos>,<sos> red shape <eos>
0,<sos> green <UNK> <UNK> <eos>,<sos> red shape <eos>
0,<sos> <UNK> <UNK> yellow white gray shape,<sos> circle <eos>
0,<sos> ellipse <UNK> white white red red white shape <eos>,<sos> white shape <eos>
0,<sos> green blue <UNK> ellipse blue green <sos> <eos>,<sos> square <eos>
0,<sos> rectangle green <UNK> green <UNK> blue <UNK> circle <eos>,<sos> square <eos>
0,<sos> ellipse ellipse ellipse ellipse <UNK> ellipse white ellipse <eos>,<sos> ellipse <eos>
0,<sos> ellipse white circle green ellipse blue,<sos> circle <eos>
0,<sos> green green <UNK> <eos>,<sos> blue shape <eos>
0,<sos> ellipse ellipse rectangle <UNK> rectangle ellipse shape blue <eos>,<sos> red shape <eos>
0,<sos> green yellow <UNK> green green ellipse green gray <eos>,<sos> green shape <eos>
0,<sos> white gray ellipse <UNK> white blue red <UNK> <eos>,<sos> ellipse <eos>
